site YYMMMDD yyyy_yyyy x__MJD week d reflon x_e0_m_ x__east_m_ x____n0_m_ x_north_m_ u0_m_ x____up_m_ x_ant_m_ sig_e_m_ sig_n_m_ sig_u_m_ x__corr_en x__corr_eu x__corr_nu
BRD1 17MAY24 2017.3936 57897 1950 4 -119.0 -239 -0.631847 4408352 0.306146 1247 0.380553 0.0083 0.000536 0.000684 0.002139 0.004432 -0.027232 -0.088112
BRD1 17MAY25 2017.3963 57898 1950 5 -119.0 -239 -0.631890 4408352 0.306931 1247 0.376127 0.0083 0.000535 0.000685 0.002136 -0.011722 -0.003175 -0.095500
BRD1 17MAY26 2017.3990 57899 1950 6 -119.0 -239 -0.631310 4408352 0.305978 1247 0.381081 0.0083 0.000535 0.000683 0.002126 -0.022516 0.012224 -0.062871
BRD1 17MAY27 2017.4018 57900 1950 7 -119.0 -239 -0.631815 4408352 0.304472 1247 0.382362 0.0083 0.000538 0.000688 0.002147 -0.012902 -0.005300 -0.084748
BRD1 17MAY28 2017.4045 57901 1951 1 -119.0 -239 -0.632421 4408352 0.306241 1247 0.379568 0.0083 0.000544 0.000692 0.002183 0.003481 0.000044 -0.080113
BRD1 17MAY29 2017.4073 57902 1951 2 -119.0 -239 -0.631506 4408352 0.306012 1247 0.378492 0.0083 0.000543 0.000694 0.002182 0.001216 -0.001377 -0.069214
BRD1 17MAY30 2017.4100 57903 1951 3 -119.0 -239 -0.632646 4408352 0.306139 1247 0.379279 0.0083 0.000535 0.000685 0.002140 -0.024136 -0.005324 -0.078493
BRD1 17MAY31 2017.4127 57904 1951 4 -119.0 -239 -0.632042 4408352 0.304601 1247 0.382402 0.0083 0.000537 0.000681 0.002141 -0.010920 -0.011026 -0.080647
BRD1 17JUN01 2017.4155 57905 1951 5 -119.0 -239 -0.634071 4408352 0.305388 1247 0.382001 0.0083 0.000531 0.000684 0.002121 -0.014582 -0.012763 -0.060953
BRD1 17JUN02 2017.4182 57906 1951 6 -119.0 -239 -0.633455 4408352 0.305540 1247 0.380503 0.0083 0.000547 0.000692 0.002162 0.025404 -0.026102 -0.068805
BRD1 17JUN03 2017.4209 57907 1951 7 -119.0 -239 -0.631500 4408352 0.304183 1247 0.382078 0.0083 0.000540 0.000690 0.002181 0.012900 -0.042912 -0.088932
BRD1 17JUN04 2017.4237 57908 1952 1 -119.0 -239 -0.631403 4408352 0.305286 1247 0.379180 0.0083 0.000542 0.000695 0.002196 -0.001173 -0.003067 -0.082621
BRD1 17JUN05 2017.4264 57909 1952 2 -119.0 -239 -0.633309 4408352 0.305965 1247 0.377486 0.0083 0.000539 0.000691 0.002164 -0.006447 -0.010434 -0.078087
BRD1 17JUN06 2017.4292 57910 1952 3 -119.0 -239 -0.632852 4408352 0.304331 1247 0.381864 0.0083 0.000537 0.000689 0.002137 -0.013879 -0.007045 -0.072216
BRD1 17JUN07 2017.4319 57911 1952 4 -119.0 -239 -0.633236 4408352 0.304963 1247 0.381494 0.0083 0.000538 0.000690 0.002131 0.003013 -0.024978 -0.056712
BRD1 17JUN08 2017.4346 57912 1952 5 -119.0 -239 -0.629700 4408352 0.305440 1247 0.389413 0.0083 0.000539 0.000693 0.002168 0.003528 -0.031822 -0.065154
BRD1 17JUN09 2017.4374 57913 1952 6 -119.0 -239 -0.633349 4408352 0.303093 1247 0.379667 0.0083 0.000540 0.000693 0.002175 0.002300 -0.029973 -0.095135
BRD1 17JUN10 2017.4401 57914 1952 7 -119.0 -239 -0.631999 4408352 0.309917 1247 0.376188 0.0083 0.000535 0.000693 0.002153 -0.017915 -0.001702 -0.085173
BRD1 17JUN11 2017.4428 57915 1953 1 -119.0 -239 -0.632898 4408352 0.306608 1247 0.378897 0.0083 0.000537 0.000688 0.002145 -0.010985 -0.011355 -0.069510
BRD1 17JUN12 2017.4456 57916 1953 2 -119.0 -239 -0.632941 4408352 0.307243 1247 0.381360 0.0083 0.000534 0.000688 0.002138 0.004404 -0.016215 -0.085453
BRD1 17JUN13 2017.4483 57917 1953 3 -119.0 -239 -0.631846 4408352 0.306966 1247 0.380563 0.0083 0.000534 0.000685 0.002138 0.000392 -0.023404 -0.086746
BRD1 17JUN14 2017.4511 57918 1953 4 -119.0 -239 -0.632678 4408352 0.305988 1247 0.378196 0.0083 0.000539 0.000693 0.002172 0.000875 -0.021751 -0.086401
BRD1 17JUN15 2017.4538 57919 1953 5 -119.0 -239 -0.630953 4408352 0.304811 1247 0.374480 0.0083 0.000558 0.000709 0.002237 -0.020033 -0.020147 -0.094567
BRD1 17JUN16 2017.4565 57920 1953 6 -119.0 -239 -0.631300 4408352 0.306637 1247 0.378103 0.0083 0.000551 0.000697 0.002190 -0.019664 -0.013270 -0.100161
BRD1 17JUN17 2017.4593 57921 1953 7 -119.0 -239 -0.633799 4408352 0.304870 1247 0.381146 0.0083 0.000536 0.000688 0.002160 0.000012 -0.026990 -0.094505
BRD1 17JUN18 2017.4620 57922 1954 1 -119.0 -239 -0.632639 4408352 0.305957 1247 0.376472 0.0083 0.000535 0.000688 0.002144 -0.001435 -0.026141 -0.079053
BRD1 17JUN19 2017.4648 57923 1954 2 -119.0 -239 -0.633085 4408352 0.304591 1247 0.376627 0.0083 0.000535 0.000685 0.002146 -0.002134 -0.006209 -0.091439
BRD1 17JUN20 2017.4675 57924 1954 3 -119.0 -239 -0.632994 4408352 0.303501 1247 0.379540 0.0083 0.000541 0.000689 0.002162 -0.001446 -0.009564 -0.088332
BRD1 17JUN21 2017.4702 57925 1954 4 -119.0 -239 -0.636288 4408352 0.304110 1247 0.375901 0.0083 0.000546 0.000692 0.002165 -0.035242 0.011784 -0.085475
BRD1 17JUN22 2017.4730 57926 1954 5 -119.0 -239 -0.633736 4408352 0.306322 1247 0.376037 0.0083 0.000542 0.000690 0.002159 -0.000881 -0.011255 -0.094542
BRD1 17JUN23 2017.4757 57927 1954 6 -119.0 -239 -0.634658 4408352 0.306473 1247 0.378775 0.0083 0.000534 0.000684 0.002136 -0.006011 -0.000848 -0.083534
BRD1 17JUN24 2017.4784 57928 1954 7 -119.0 -239 -0.634074 4408352 0.305933 1247 0.379721 0.0083 0.000535 0.000686 0.002148 -0.009470 -0.007131 -0.073992
BRD1 17JUN25 2017.4812 57929 1955 1 -119.0 -239 -0.637524 4408352 0.307059 1247 0.372907 0.0083 0.000542 0.000694 0.002182 0.000084 -0.003171 -0.088566
BRD1 17JUN26 2017.4839 57930 1955 2 -119.0 -239 -0.633318 4408352 0.304875 1247 0.380692 0.0083 0.000535 0.000684 0.002132 -0.015436 0.012590 -0.075144
BRD1 17JUN27 2017.4867 57931 1955 3 -119.0 -239 -0.632957 4408352 0.304519 1247 0.378022 0.0083 0.000535 0.000682 0.002124 -0.011242 -0.002676 -0.067709
BRD1 17JUN28 2017.4894 57932 1955 4 -119.0 -239 -0.633889 4408352 0.305923 1247 0.386256 0.0083 0.000534 0.000682 0.002129 -0.004070 -0.017381 -0.080204
BRD1 17JUN29 2017.4921 57933 1955 5 -119.0 -239 -0.634417 4408352 0.306274 1247 0.375793 0.0083 0.000537 0.000691 0.002161 -0.005769 -0.008253 -0.085253
BRD1 17JUN30 2017.4949 57934 1955 6 -119.0 -239 -0.634659 4408352 0.305525 1247 0.376418 0.0083 0.000540 0.000694 0.002166 0.004487 0.013517 -0.074054
BRD1 17JUL01 2017.4976 57935 1955 7 -119.0 -239 -0.633213 4408352 0.306013 1247 0.380805 0.0083 0.000544 0.000695 0.002188 0.004056 -0.030343 -0.077906
BRD1 17JUL02 2017.5003 57936 1956 1 -119.0 -239 -0.633275 4408352 0.305001 1247 0.375262 0.0083 0.000540 0.000689 0.002148 -0.012849 -0.003497 -0.064958
BRD1 17JUL03 2017.5031 57937 1956 2 -119.0 -239 -0.635048 4408352 0.307248 1247 0.378709 0.0083 0.000539 0.000686 0.002141 -0.004067 -0.011316 -0.082907
BRD1 17JUL04 2017.5058 57938 1956 3 -119.0 -239 -0.635620 4408352 0.307814 1247 0.380052 0.0083 0.000534 0.000684 0.002123 -0.012081 -0.012460 -0.077156
BRD1 17JUL05 2017.5086 57939 1956 4 -119.0 -239 -0.634217 4408352 0.305068 1247 0.386154 0.0083 0.000534 0.000687 0.002133 -0.004857 -0.005413 -0.069888
BRD1 17JUL06 2017.5113 57940 1956 5 -119.0 -239 -0.635563 4408352 0.305953 1247 0.378252 0.0083 0.000548 0.000719 0.002211 0.011878 0.005802 -0.093654
BRD1 17JUL07 2017.5140 57941 1956 6 -119.0 -239 -0.633199 4408352 0.306561 1247 0.373843 0.0083 0.000547 0.000713 0.002210 0.019699 -0.010196 -0.088846
BRD1 17JUL08 2017.5168 57942 1956 7 -119.0 -239 -0.634670 4408352 0.306303 1247 0.376347 0.0083 0.000538 0.000694 0.002177 -0.011358 -0.010599 -0.077424
BRD1 17JUL09 2017.5195 57943 1957 1 -119.0 -239 -0.635649 4408352 0.306355 1247 0.374944 0.0083 0.000538 0.000687 0.002155 -0.002096 -0.021087 -0.094958
BRD1 17JUL10 2017.5222 57944 1957 2 -119.0 -239 -0.634085 4408352 0.307255 1247 0.376700 0.0083 0.000535 0.000687 0.002152 0.004019 -0.024387 -0.085630
BRD1 17JUL11 2017.5250 57945 1957 3 -119.0 -239 -0.634284 4408352 0.305517 1247 0.380900 0.0083 0.000549 0.000705 0.002205 -0.027609 0.000180 -0.068017
BRD1 17JUL12 2017.5277 57946 1957 4 -119.0 -239 -0.634714 4408352 0.304888 1247 0.374019 0.0083 0.000548 0.000701 0.002193 -0.035178 -0.007637 -0.075261
BRD1 17JUL13 2017.5305 57947 1957 5 -119.0 -239 -0.634532 4408352 0.307073 1247 0.375426 0.0083 0.000544 0.000691 0.002156 -0.007812 -0.000971 -0.076934
BRD1 17JUL14 2017.5332 57948 1957 6 -119.0 -239 -0.634372 4408352 0.306973 1247 0.374639 0.0083 0.000548 0.000690 0.002182 0.012070 -0.039878 -0.101633
BRD1 17JUL15 2017.5359 57949 1957 7 -119.0 -239 -0.633046 4408352 0.308635 1247 0.382526 0.0083 0.000552 0.000691 0.002198 0.014041 -0.041996 -0.097770
BRD1 17JUL16 2017.5387 57950 1958 1 -119.0 -239 -0.634994 4408352 0.307245 1247 0.381843 0.0083 0.000544 0.000690 0.002164 0.009945 -0.044328 -0.090077
BRD1 17JUL17 2017.5414 57951 1958 2 -119.0 -239 -0.634434 4408352 0.305838 1247 0.372133 0.0083 0.000539 0.000691 0.002153 -0.003749 -0.018981 -0.084899
BRD1 17JUL18 2017.5441 57952 1958 3 -119.0 -239 -0.634457 4408352 0.307162 1247 0.375178 0.0083 0.000542 0.000683 0.002160 -0.008651 -0.011566 -0.085676
BRD1 17JUL19 2017.5469 57953 1958 4 -119.0 -239 -0.635365 4408352 0.307472 1247 0.373280 0.0083 0.000542 0.000687 0.002157 -0.016458 0.002285 -0.073314
BRD1 17JUL20 2017.5496 57954 1958 5 -119.0 -239 -0.635265 4408352 0.307833 1247 0.378342 0.0083 0.000538 0.000682 0.002150 0.002444 -0.027937 -0.093956
BRD1 17JUL21 2017.5524 57955 1958 6 -119.0 -239 -0.634613 4408352 0.307120 1247 0.380717 0.0083 0.000539 0.000689 0.002153 0.009920 -0.034890 -0.088357
BRD1 17JUL22 2017.5551 57956 1958 7 -119.0 -239 -0.635068 4408352 0.306512 1247 0.374009 0.0083 0.000547 0.000695 0.002180 -0.001595 -0.017672 -0.089288
BRD1 17JUL23 2017.5578 57957 1959 1 -119.0 -239 -0.634787 4408352 0.307052 1247 0.374793 0.0083 0.000539 0.000690 0.002163 -0.021954 0.003709 -0.074578
BRD1 17JUL24 2017.5606 57958 1959 2 -119.0 -239 -0.637667 4408352 0.306021 1247 0.376851 0.0083 0.000540 0.000696 0.002167 -0.011992 0.007459 -0.075259
BRD1 17JUL25 2017.5633 57959 1959 3 -119.0 -239 -0.632645 4408352 0.309798 1247 0.370856 0.0083 0.000540 0.000693 0.002169 -0.011697 -0.006912 -0.091187
BRD1 17JUL26 2017.5661 57960 1959 4 -119.0 -239 -0.633935 4408352 0.309150 1247 0.376328 0.0083 0.000538 0.000684 0.002148 0.006371 -0.037548 -0.083182
BRD1 17JUL27 2017.5688 57961 1959 5 -119.0 -239 -0.632756 4408352 0.309597 1247 0.381493 0.0083 0.000539 0.000690 0.002164 0.011008 -0.018904 -0.085450
BRD1 17JUL28 2017.5715 57962 1959 6 -119.0 -239 -0.635006 4408352 0.306042 1247 0.373530 0.0083 0.000537 0.000690 0.002152 -0.006139 0.003200 -0.068254
BRD1 17JUL29 2017.5743 57963 1959 7 -119.0 -239 -0.633097 4408352 0.307925 1247 0.372844 0.0083 0.000537 0.000686 0.002152 -0.001529 -0.025927 -0.086098
BRD1 17JUL30 2017.5770 57964 1960 1 -119.0 -239 -0.635217 4408352 0.307910 1247 0.373931 0.0083 0.000537 0.000688 0.002166 -0.007738 -0.011352 -0.079216
BRD1 17JUL31 2017.5797 57965 1960 2 -119.0 -239 -0.635669 4408352 0.308599 1247 0.375400 0.0083 0.000541 0.000683 0.002146 0.007811 -0.028658 -0.082137
BRD1 17AUG01 2017.5825 57966 1960 3 -119.0 -239 -0.632699 4408352 0.305941 1247 0.372670 0.0083 0.000539 0.000689 0.002154 0.018239 -0.019061 -0.069218
BRD1 17AUG02 2017.5852 57967 1960 4 -119.0 -239 -0.632802 4408352 0.307809 1247 0.378676 0.0083 0.000543 0.000691 0.002166 0.001180 0.010676 -0.075530
BRD1 17AUG03 2017.5880 57968 1960 5 -119.0 -239 -0.635025 4408352 0.305541 1247 0.382758 0.0083 0.000549 0.000706 0.002220 -0.012451 0.005025 -0.080218
BRD1 17AUG04 2017.5907 57969 1960 6 -119.0 -239 -0.633658 4408352 0.308009 1247 0.372003 0.0083 0.000543 0.000702 0.002186 -0.021755 0.001255 -0.074020
BRD1 17AUG05 2017.5934 57970 1960 7 -119.0 -239 -0.634009 4408352 0.307199 1247 0.381614 0.0083 0.000534 0.000682 0.002127 0.001094 -0.022374 -0.082512
BRD1 17AUG06 2017.5962 57971 1961 1 -119.0 -239 -0.634277 4408352 0.309101 1247 0.377908 0.0083 0.000536 0.000684 0.002130 -0.004561 -0.010417 -0.075011
BRD1 17AUG07 2017.5989 57972 1961 2 -119.0 -239 -0.633821 4408352 0.308572 1247 0.377746 0.0083 0.000538 0.000691 0.002148 0.002237 -0.005058 -0.075607
BRD1 17AUG08 2017.6016 57973 1961 3 -119.0 -239 -0.631790 4408352 0.308236 1247 0.374205 0.0083 0.000540 0.000684 0.002139 -0.014087 0.018769 -0.078078
BRD1 17AUG09 2017.6044 57974 1961 4 -119.0 -239 -0.632170 4408352 0.308891 1247 0.365328 0.0083 0.000541 0.000691 0.002164 -0.001102 -0.016218 -0.091549
BRD1 17AUG10 2017.6071 57975 1961 5 -119.0 -239 -0.631631 4408352 0.305766 1247 0.376378 0.0083 0.000541 0.000688 0.002159 -0.015072 -0.003263 -0.081090
BRD1 17AUG11 2017.6099 57976 1961 6 -119.0 -239 -0.633248 4408352 0.308457 1247 0.377894 0.0083 0.000544 0.000711 0.002194 -0.046379 0.007890 -0.080976
BRD1 17AUG12 2017.6126 57977 1961 7 -119.0 -239 -0.633326 4408352 0.308750 1247 0.380325 0.0083 0.000539 0.000692 0.002157 -0.001704 0.000053 -0.075861
BRD1 17AUG13 2017.6153 57978 1962 1 -119.0 -239 -0.631958 4408352 0.307632 1247 0.372728 0.0083 0.000540 0.000691 0.002156 -0.011737 -0.003212 -0.080803
BRD1 17AUG14 2017.6181 57979 1962 2 -119.0 -239 -0.632384 4408352 0.306882 1247 0.378433 0.0083 0.000552 0.000712 0.002246 -0.022905 -0.011851 -0.088708
BRD1 17AUG15 2017.6208 57980 1962 3 -119.0 -239 -0.633850 4408352 0.309108 1247 0.369127 0.0083 0.000537 0.000685 0.002149 -0.004843 -0.008805 -0.072363
BRD1 17AUG16 2017.6235 57981 1962 4 -119.0 -239 -0.635225 4408352 0.308355 1247 0.377509 0.0083 0.000536 0.000684 0.002137 -0.005987 -0.023550 -0.076336
BRD1 17AUG17 2017.6263 57982 1962 5 -119.0 -239 -0.634049 4408352 0.308550 1247 0.379467 0.0083 0.000555 0.000702 0.002192 -0.005054 -0.006304 -0.078515
BRD1 17AUG18 2017.6290 57983 1962 6 -119.0 -239 -0.633739 4408352 0.307684 1247 0.381740 0.0083 0.000562 0.000716 0.002254 -0.000379 -0.018708 -0.103828
BRD1 17AUG19 2017.6318 57984 1962 7 -119.0 -239 -0.634527 4408352 0.309540 1247 0.376531 0.0083 0.000540 0.000690 0.002158 0.006549 -0.017283 -0.080888
BRD1 17AUG20 2017.6345 57985 1963 1 -119.0 -239 -0.633968 4408352 0.307968 1247 0.382226 0.0083 0.000538 0.000687 0.002139 -0.015779 -0.011807 -0.073259
BRD1 17AUG21 2017.6372 57986 1963 2 -119.0 -239 -0.634065 4408352 0.307378 1247 0.378004 0.0083 0.000540 0.000687 0.002140 -0.004631 -0.015339 -0.057110
BRD1 17AUG22 2017.6400 57987 1963 3 -119.0 -239 -0.632820 4408352 0.306770 1247 0.378489 0.0083 0.000541 0.000697 0.002176 -0.005220 -0.010243 -0.066127
BRD1 17AUG23 2017.6427 57988 1963 4 -119.0 -239 -0.632119 4408352 0.309032 1247 0.374451 0.0083 0.000546 0.000692 0.002175 0.019891 -0.028544 -0.091482
BRD1 17AUG24 2017.6454 57989 1963 5 -119.0 -239 -0.633087 4408352 0.307757 1247 0.378738 0.0083 0.000538 0.000687 0.002135 -0.004498 0.002986 -0.063668
BRD1 17AUG25 2017.6482 57990 1963 6 -119.0 -239 -0.633821 4408352 0.308869 1247 0.372690 0.0083 0.000550 0.000706 0.002216 -0.038255 -0.006208 -0.082424
BRD1 17AUG26 2017.6509 57991 1963 7 -119.0 -239 -0.633878 4408352 0.307623 1247 0.380396 0.0083 0.000538 0.000681 0.002122 -0.011301 -0.010787 -0.068419
BRD1 17AUG27 2017.6537 57992 1964 1 -119.0 -239 -0.632415 4408352 0.309336 1247 0.377459 0.0083 0.000548 0.000692 0.002180 0.017610 -0.017272 -0.072402
BRD1 17AUG28 2017.6564 57993 1964 2 -119.0 -239 -0.632595 4408352 0.308102 1247 0.373021 0.0083 0.000540 0.000691 0.002160 0.003664 -0.026629 -0.069092
BRD1 17AUG29 2017.6591 57994 1964 3 -119.0 -239 -0.633507 4408352 0.307899 1247 0.375637 0.0083 0.000544 0.000693 0.002163 -0.002098 -0.004238 -0.097283
BRD1 17AUG30 2017.6619 57995 1964 4 -119.0 -239 -0.633104 4408352 0.305733 1247 0.368071 0.0083 0.000539 0.000686 0.002142 -0.007113 -0.002390 -0.073416
BRD1 17AUG31 2017.6646 57996 1964 5 -119.0 -239 -0.631697 4408352 0.306786 1247 0.377538 0.0083 0.000558 0.000702 0.002197 -0.013283 -0.012065 -0.084754
BRD1 17SEP01 2017.6674 57997 1964 6 -119.0 -239 -0.633143 4408352 0.309367 1247 0.372837 0.0083 0.000552 0.000699 0.002168 -0.000223 -0.007422 -0.081681
BRD1 17SEP02 2017.6701 57998 1964 7 -119.0 -239 -0.633781 4408352 0.307902 1247 0.368159 0.0083 0.000541 0.000688 0.002144 0.010379 -0.005868 -0.069351
BRD1 17SEP03 2017.6728 57999 1965 1 -119.0 -239 -0.635284 4408352 0.308136 1247 0.374679 0.0083 0.000561 0.000697 0.002191 0.033214 -0.020688 -0.041923
BRD1 17SEP04 2017.6756 58000 1965 2 -119.0 -239 -0.635075 4408352 0.307346 1247 0.370826 0.0083 0.000541 0.000708 0.002197 -0.009947 0.005083 -0.052024
BRD1 17SEP05 2017.6783 58001 1965 3 -119.0 -239 -0.634120 4408352 0.308789 1247 0.374791 0.0083 0.000539 0.000683 0.002144 -0.007231 0.000705 -0.069967
BRD1 17SEP06 2017.6810 58002 1965 4 -119.0 -239 -0.631845 4408352 0.307765 1247 0.373675 0.0083 0.000535 0.000683 0.002122 -0.015998 -0.004186 -0.062581
BRD1 17SEP07 2017.6838 58003 1965 5 -119.0 -239 -0.634014 4408352 0.309368 1247 0.381266 0.0083 0.000562 0.000699 0.002198 0.004326 0.003280 -0.092237
BRD1 17SEP08 2017.6865 58004 1965 6 -119.0 -239 -0.633808 4408352 0.309067 1247 0.378519 0.0083 0.000550 0.000694 0.002184 -0.011899 0.004123 -0.078912
BRD1 17SEP09 2017.6893 58005 1965 7 -119.0 -239 -0.633944 4408352 0.307997 1247 0.381215 0.0083 0.000546 0.000695 0.002177 0.018171 -0.026907 -0.079542
BRD1 17SEP10 2017.6920 58006 1966 1 -119.0 -239 -0.633970 4408352 0.307974 1247 0.373661 0.0083 0.000538 0.000681 0.002136 -0.009592 -0.006290 -0.070513
BRD1 17SEP11 2017.6947 58007 1966 2 -119.0 -239 -0.633134 4408352 0.307813 1247 0.371721 0.0083 0.000538 0.000686 0.002134 -0.015788 0.006742 -0.064072
BRD1 17SEP12 2017.6975 58008 1966 3 -119.0 -239 -0.633032 4408352 0.307844 1247 0.372226 0.0083 0.000544 0.000688 0.002143 -0.003353 0.001384 -0.048333
BRD1 17SEP13 2017.7002 58009 1966 4 -119.0 -239 -0.634384 4408352 0.308551 1247 0.374321 0.0083 0.000551 0.000692 0.002167 -0.003611 0.007684 -0.039635
BRD1 17SEP14 2017.7029 58010 1966 5 -119.0 -239 -0.638213 4408352 0.305564 1247 0.376767 0.0083 0.000563 0.000710 0.002205 0.019688 -0.026757 -0.049419
BRD1 17SEP15 2017.7057 58011 1966 6 -119.0 -239 -0.634827 4408352 0.309567 1247 0.376531 0.0083 0.000556 0.000697 0.002199 0.000878 -0.018264 -0.061909
BRD1 17SEP16 2017.7084 58012 1966 7 -119.0 -239 -0.634200 4408352 0.309339 1247 0.374415 0.0083 0.000536 0.000685 0.002127 -0.010110 -0.000887 -0.062957
BRD1 17SEP17 2017.7112 58013 1967 1 -119.0 -239 -0.634932 4408352 0.308323 1247 0.374610 0.0083 0.000540 0.000685 0.002140 -0.022234 0.011648 -0.077741
BRD1 17SEP18 2017.7139 58014 1967 2 -119.0 -239 -0.628218 4408352 0.309485 1247 0.373370 0.0083 0.000537 0.000687 0.002141 -0.004874 -0.017023 -0.069390
BRD1 17SEP19 2017.7166 58015 1967 3 -119.0 -239 -0.635605 4408352 0.311806 1247 0.375946 0.0083 0.000536 0.000687 0.002151 0.001003 -0.018458 -0.085689
BRD1 17SEP20 2017.7194 58016 1967 4 -119.0 -239 -0.631579 4408352 0.308267 1247 0.376013 0.0083 0.000542 0.000689 0.002162 -0.005151 -0.022495 -0.079859
BRD1 17SEP21 2017.7221 58017 1967 5 -119.0 -239 -0.635384 4408352 0.309526 1247 0.369911 0.0083 0.000536 0.000686 0.002128 -0.018769 0.003040 -0.069247
BRD1 17SEP22 2017.7248 58018 1967 6 -119.0 -239 -0.634219 4408352 0.307458 1247 0.372319 0.0083 0.000537 0.000683 0.002135 -0.014714 0.004934 -0.075493
BRD1 17SEP23 2017.7276 58019 1967 7 -119.0 -239 -0.633117 4408352 0.308756 1247 0.375748 0.0083 0.000537 0.000685 0.002137 -0.007982 0.006651 -0.052784
BRD1 17SEP24 2017.7303 58020 1968 1 -119.0 -239 -0.633797 4408352 0.308298 1247 0.374585 0.0083 0.000533 0.000684 0.002124 -0.003276 -0.001295 -0.066395
BRD1 17SEP25 2017.7331 58021 1968 2 -119.0 -239 -0.633165 4408352 0.308176 1247 0.376349 0.0083 0.000546 0.000694 0.002184 -0.002871 -0.017850 -0.062727
BRD1 17SEP26 2017.7358 58022 1968 3 -119.0 -239 -0.632621 4408352 0.308436 1247 0.373024 0.0083 0.000540 0.000686 0.002147 -0.002740 0.017180 -0.067527
BRD1 17SEP27 2017.7385 58023 1968 4 -119.0 -239 -0.632072 4408352 0.309120 1247 0.370302 0.0083 0.000543 0.000687 0.002160 -0.008615 0.027371 -0.075477
BRD1 17SEP28 2017.7413 58024 1968 5 -119.0 -239 -0.634022 4408352 0.308484 1247 0.371330 0.0083 0.000540 0.000690 0.002149 -0.010061 -0.010034 -0.074613
BRD1 17SEP29 2017.7440 58025 1968 6 -119.0 -239 -0.633765 4408352 0.308919 1247 0.372943 0.0083 0.000541 0.000686 0.002142 0.010912 -0.019144 -0.080514
BRD1 17SEP30 2017.7467 58026 1968 7 -119.0 -239 -0.633101 4408352 0.308282 1247 0.377938 0.0083 0.000543 0.000691 0.002152 0.000672 -0.028716 -0.068356
BRD1 17OCT01 2017.7495 58027 1969 1 -119.0 -239 -0.632562 4408352 0.307319 1247 0.378146 0.0083 0.000540 0.000684 0.002129 -0.014772 0.014644 -0.071152
BRD1 17OCT02 2017.7522 58028 1969 2 -119.0 -239 -0.633918 4408352 0.309225 1247 0.369217 0.0083 0.000537 0.000683 0.002128 -0.005379 0.005173 -0.080849
BRD1 17OCT03 2017.7550 58029 1969 3 -119.0 -239 -0.633113 4408352 0.307908 1247 0.370195 0.0083 0.000541 0.000686 0.002137 -0.005508 0.011433 -0.074347
BRD1 17OCT04 2017.7577 58030 1969 4 -119.0 -239 -0.633505 4408352 0.308172 1247 0.369832 0.0083 0.000545 0.000688 0.002154 0.008660 -0.031417 -0.086729
BRD1 17OCT05 2017.7604 58031 1969 5 -119.0 -239 -0.634420 4408352 0.308171 1247 0.373634 0.0083 0.000541 0.000689 0.002157 0.006889 -0.008640 -0.079942
BRD1 17OCT06 2017.7632 58032 1969 6 -119.0 -239 -0.633595 4408352 0.308272 1247 0.370796 0.0083 0.000543 0.000688 0.002148 -0.010201 0.007908 -0.054862
BRD1 17OCT07 2017.7659 58033 1969 7 -119.0 -239 -0.633208 4408352 0.309073 1247 0.370008 0.0083 0.000544 0.000689 0.002153 0.001390 0.019252 -0.067383
BRD1 17OCT08 2017.7687 58034 1970 1 -119.0 -239 -0.633670 4408352 0.308858 1247 0.372021 0.0083 0.000546 0.000687 0.002169 -0.001635 -0.015948 -0.081016
BRD1 17OCT09 2017.7714 58035 1970 2 -119.0 -239 -0.633607 4408352 0.307759 1247 0.369293 0.0083 0.000539 0.000683 0.002134 -0.008293 0.008228 -0.074365
BRD1 17OCT10 2017.7741 58036 1970 3 -119.0 -239 -0.633708 4408352 0.308854 1247 0.371888 0.0083 0.000538 0.000682 0.002136 -0.005671 0.008279 -0.078887
BRD1 17OCT11 2017.7769 58037 1970 4 -119.0 -239 -0.634471 4408352 0.307491 1247 0.373186 0.0083 0.000541 0.000686 0.002142 -0.003379 -0.013298 -0.065520
BRD1 17OCT12 2017.7796 58038 1970 5 -119.0 -239 -0.633020 4408352 0.308948 1247 0.374100 0.0083 0.000547 0.000692 0.002152 -0.025295 0.004375 -0.062853
BRD1 17OCT13 2017.7823 58039 1970 6 -119.0 -239 -0.633022 4408352 0.308976 1247 0.363821 0.0083 0.000545 0.000691 0.002170 0.006237 -0.021348 -0.089696
BRD1 17OCT14 2017.7851 58040 1970 7 -119.0 -239 -0.634705 4408352 0.308996 1247 0.365896 0.0083 0.000539 0.000683 0.002128 -0.013459 -0.008580 -0.066709
BRD1 17OCT15 2017.7878 58041 1971 1 -119.0 -239 -0.632965 4408352 0.308196 1247 0.372180 0.0083 0.000538 0.000685 0.002125 -0.012834 -0.006518 -0.066093
BRD1 17OCT16 2017.7906 58042 1971 2 -119.0 -239 -0.633874 4408352 0.309232 1247 0.373118 0.0083 0.000538 0.000689 0.002141 -0.008425 -0.000547 -0.059424
BRD1 17OCT17 2017.7933 58043 1971 3 -119.0 -239 -0.634050 4408352 0.308620 1247 0.371700 0.0083 0.000543 0.000683 0.002140 -0.006249 -0.029805 -0.065766
BRD1 17OCT18 2017.7960 58044 1971 4 -119.0 -239 -0.633092 4408352 0.308923 1247 0.367921 0.0083 0.000543 0.000688 0.002164 0.012207 -0.020316 -0.087553
